"subjectid" "activityname" "variable" "mean"
22 "STANDING" "tbodygyromeany" -0.10137018874878
22 "STANDING" "tbodygyromeanz" 0.0758043878666667
22 "STANDING" "tbodygyrostdx" -0.619856056592683
22 "STANDING" "tbodygyrostdy" -0.699934248861789
22 "STANDING" "tbodygyrostdz" -0.547955275764228
22 "STANDING" "tbodygyrojerkmeanx" -0.114427759866748
22 "STANDING" "tbodygyrojerkmeany" -0.0404541723047154
22 "STANDING" "tbodygyrojerkmeanz" -0.0644152729899187
22 "STANDING" "tbodygyrojerkstdx" -0.625212511333333
22 "STANDING" "tbodygyrojerkstdy" -0.797747537235772
22 "STANDING" "tbodygyrojerkstdz" -0.663925946674797
22 "STANDING" "tbodyaccmagmean" -0.353264495414634
22 "STANDING" "tbodyaccmagstd" -0.469146190154634
22 "STANDING" "tgravityaccmagmean" -0.353264495414634
22 "STANDING" "tgravityaccmagstd" -0.469146190154634
22 "STANDING" "tbodyaccjerkmagmean" -0.484983543582927
22 "STANDING" "tbodyaccjerkmagstd" -0.457667435430488
22 "STANDING" "tbodygyromagmean" -0.530408052165854
22 "STANDING" "tbodygyromagstd" -0.58616042178374
22 "STANDING" "tbodygyrojerkmagmean" -0.723727568292683
22 "STANDING" "tbodygyrojerkmagstd" -0.768258152845528
22 "STANDING" "fbodyaccmeanx" -0.469793729799187
22 "STANDING" "fbodyaccmeany" -0.350425993027642
22 "STANDING" "fbodyaccmeanz" -0.58511773696748
22 "STANDING" "fbodyaccstdx" -0.386658942001626
22 "STANDING" "fbodyaccstdy" -0.358594356956098
22 "STANDING" "fbodyaccstdz" -0.57089997098374
22 "STANDING" "fbodyaccmeanfreqx" -0.260134797944057
22 "STANDING" "fbodyaccmeanfreqy" 0.0526188638219512
22 "STANDING" "fbodyaccmeanfreqz" 0.0908512663406504
22 "STANDING" "fbodyaccjerkmeanx" -0.482177496374797
22 "STANDING" "fbodyaccjerkmeany" -0.438179681174797
22 "STANDING" "fbodyaccjerkmeanz" -0.649840836666667
22 "STANDING" "fbodyaccjerkstdx" -0.479376250713415
22 "STANDING" "fbodyaccjerkstdy" -0.436851876529854
22 "STANDING" "fbodyaccjerkstdz" -0.705406665853659
22 "STANDING" "fbodyaccjerkmeanfreqx" -0.0182142946280488
22 "STANDING" "fbodyaccjerkmeanfreqy" -0.19938838128374
22 "STANDING" "fbodyaccjerkmeanfreqz" -0.0811784149772358
22 "STANDING" "fbodygyromeanx" -0.54222877499187
22 "STANDING" "fbodygyromeany" -0.706565563170732
22 "STANDING" "fbodygyromeanz" -0.531747806138211
22 "STANDING" "fbodygyrostdx" -0.645407507130081
22 "STANDING" "fbodygyrostdy" -0.699201260894309
22 "STANDING" "fbodygyrostdz" -0.596342575910569
22 "STANDING" "fbodygyromeanfreqx" -0.123747121876179
22 "STANDING" "fbodygyromeanfreqy" -0.142857751796829
22 "STANDING" "fbodygyromeanfreqz" -0.0547695470686179
22 "STANDING" "fbodyaccmagmean" -0.439651188565854
22 "STANDING" "fbodyaccmagstd" -0.572895500055285
22 "STANDING" "fbodyaccmagmeanfreq" 0.0849529148276423
22 "STANDING" "fbodybodyaccjerkmagmean" -0.453431441817886
22 "STANDING" "fbodybodyaccjerkmagstd" -0.468314812693496
22 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.108455184837398
22 "STANDING" "fbodybodygyromagmean" -0.642492204065041
22 "STANDING" "fbodybodygyromagstd" -0.621511307308943
22 "STANDING" "fbodybodygyromagmeanfreq" -0.0744484883813008
22 "STANDING" "fbodybodygyrojerkmagmean" -0.773520124878049
22 "STANDING" "fbodybodygyrojerkmagstd" -0.779661007398374
22 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.122476719195122
23 "STANDING" "tbodyaccmeanx" 0.273493254730108
23 "STANDING" "tbodyaccmeany" -0.019589258786828
23 "STANDING" "tbodyaccmeanz" -0.109093982385242
23 "STANDING" "tbodyaccstdx" -0.622594039757258
23 "STANDING" "tbodyaccstdy" -0.532078546615699
23 "STANDING" "tbodyaccstdz" -0.450557203409946
23 "STANDING" "tgravityaccmeanx" 0.662324737580645
23 "STANDING" "tgravityaccmeany" 0.0146209197354839
23 "STANDING" "tgravityaccmeanz" 0.0518662466372043
23 "STANDING" "tgravityaccstdx" -0.964393040295699
23 "STANDING" "tgravityaccstdy" -0.960318907096774
23 "STANDING" "tgravityaccstdz" -0.934236146612903
23 "STANDING" "tbodyaccjerkmeanx" 0.0778588215843817
23 "STANDING" "tbodyaccjerkmeany" 0.0200470964972984
23 "STANDING" "tbodyaccjerkmeanz" -0.000717680881887096
23 "STANDING" "tbodyaccjerkstdx" -0.608183751830914
23 "STANDING" "tbodyaccjerkstdy" -0.61898123051828
23 "STANDING" "tbodyaccjerkstdz" -0.603048769571532
23 "STANDING" "tbodygyromeanx" -0.0220890418013172
23 "STANDING" "tbodygyromeany" -0.0825972963754032
23 "STANDING" "tbodygyromeanz" 0.074694942324328
23 "STANDING" "tbodygyrostdx" -0.755738625241935
23 "STANDING" "tbodygyrostdy" -0.500338191139785
23 "STANDING" "tbodygyrostdz" -0.609683451821774
23 "STANDING" "tbodygyrojerkmeanx" -0.0966990737225806
23 "STANDING" "tbodygyrojerkmeany" -0.0432722741798387
23 "STANDING" "tbodygyrojerkmeanz" -0.0621959093526344
23 "STANDING" "tbodygyrojerkstdx" -0.728692138333333
23 "STANDING" "tbodygyrojerkstdy" -0.546043593651882
23 "STANDING" "tbodygyrojerkstdz" -0.740518145887097
23 "STANDING" "tbodyaccmagmean" -0.532754757205108
23 "STANDING" "tbodyaccmagstd" -0.56557562579215
23 "STANDING" "tgravityaccmagmean" -0.532754757205108
23 "STANDING" "tgravityaccmagstd" -0.56557562579215
23 "STANDING" "tbodyaccjerkmagmean" -0.58640067170914
23 "STANDING" "tbodyaccjerkmagstd" -0.55872531418629
23 "STANDING" "tbodygyromagmean" -0.544207964433387
23 "STANDING" "tbodygyromagstd" -0.541949073660753
23 "STANDING" "tbodygyrojerkmagmean" -0.623412641977151
23 "STANDING" "tbodygyrojerkmagstd" -0.573942888021613
23 "STANDING" "fbodyaccmeanx" -0.599080886430645
23 "STANDING" "fbodyaccmeany" -0.548483208943548
23 "STANDING" "fbodyaccmeanz" -0.49021281618414
23 "STANDING" "fbodyaccstdx" -0.633839114436559
23 "STANDING" "fbodyaccstdy" -0.554471679592177
23 "STANDING" "fbodyaccstdz" -0.474767543716048
23 "STANDING" "fbodyaccmeanfreqx" -0.20872442068086
23 "STANDING" "fbodyaccmeanfreqy" 0.0297877248998253
23 "STANDING" "fbodyaccmeanfreqz" 0.0899843792518548
23 "STANDING" "fbodyaccjerkmeanx" -0.617521836605645
23 "STANDING" "fbodyaccjerkmeany" -0.628231338392742
23 "STANDING" "fbodyaccjerkmeanz" -0.578870810235484
23 "STANDING" "fbodyaccjerkstdx" -0.635054351475538
23 "STANDING" "fbodyaccjerkstdy" -0.636977610060753
23 "STANDING" "fbodyaccjerkstdz" -0.627540367652688
23 "STANDING" "fbodyaccjerkmeanfreqx" 0.0173580639424731
23 "STANDING" "fbodyaccjerkmeanfreqy" -0.124670179855
23 "STANDING" "fbodyaccjerkmeanfreqz" -0.112528879362903
23 "STANDING" "fbodygyromeanx" -0.685136501518817
23 "STANDING" "fbodygyromeany" -0.497783811010484
23 "STANDING" "fbodygyromeanz" -0.617685416736559
23 "STANDING" "fbodygyrostdx" -0.779197054064516
23 "STANDING" "fbodygyrostdy" -0.50785054741371
23 "STANDING" "fbodygyrostdz" -0.644131036807258
23 "STANDING" "fbodygyromeanfreqx" -0.0251692798377688
23 "STANDING" "fbodygyromeanfreqy" -0.0592724696043011
23 "STANDING" "fbodygyromeanfreqz" -0.0229424899271505
23 "STANDING" "fbodyaccmagmean" -0.529029284118011
23 "STANDING" "fbodyaccmagstd" -0.657048917971505
23 "STANDING" "fbodyaccmagmeanfreq" 0.11533518491586
23 "STANDING" "fbodybodyaccjerkmagmean" -0.542663319457527
23 "STANDING" "fbodybodyaccjerkmagstd" -0.583832309145968
23 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.202553279152177
23 "STANDING" "fbodybodygyromagmean" -0.534657191683602
23 "STANDING" "fbodybodygyromagstd" -0.632288527203763
23 "STANDING" "fbodybodygyromagmeanfreq" 0.154723197790323
23 "STANDING" "fbodybodygyrojerkmagmean" -0.584111049810215
23 "STANDING" "fbodybodygyrojerkmagstd" -0.593735302105376
23 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.169185024505108
24 "LAYING" "tbodyaccmeanx" 0.276767046391076
24 "LAYING" "tbodyaccmeany" -0.0176822460103885
24 "LAYING" "tbodyaccmeanz" -0.107914503687664
24 "LAYING" "tbodyaccstdx" -0.675459176298425
24 "LAYING" "tbodyaccstdy" -0.582490655185302
24 "LAYING" "tbodyaccstdz" -0.636497458900262
24 "LAYING" "tgravityaccmeanx" 0.69498126808399
24 "LAYING" "tgravityaccmeany" 0.0729509702152231
24 "LAYING" "tgravityaccmeanz" 0.0623227714146982
24 "LAYING" "tgravityaccstdx" -0.975329699658793
24 "LAYING" "tgravityaccstdy" -0.96089816664042
24 "LAYING" "tgravityaccstdz" -0.955724566194226
24 "LAYING" "tbodyaccjerkmeanx" 0.0784735003467192
24 "LAYING" "tbodyaccjerkmeany" 0.00396900308574016
24 "LAYING" "tbodyaccjerkmeanz" -0.00700960558805774
24 "LAYING" "tbodyaccjerkstdx" -0.74030054488189
24 "LAYING" "tbodyaccjerkstdy" -0.685979796261942
24 "LAYING" "tbodyaccjerkstdz" -0.736374232574803
24 "LAYING" "tbodygyromeanx" -0.0212578096847769
24 "LAYING" "tbodygyromeany" -0.0782440202677165
24 "LAYING" "tbodygyromeanz" 0.0841740375981627
24 "LAYING" "tbodygyrostdx" -0.776199049939633
24 "LAYING" "tbodygyrostdy" -0.763365457296588
24 "LAYING" "tbodygyrostdz" -0.708251676335958
24 "LAYING" "tbodygyrojerkmeanx" -0.0998294248142257
24 "LAYING" "tbodygyrojerkmeany" -0.0390749421383202
24 "LAYING" "tbodygyrojerkmeanz" -0.0552987683401575
24 "LAYING" "tbodygyrojerkstdx" -0.764490030609974
24 "LAYING" "tbodygyrojerkstdy" -0.792718702440945
24 "LAYING" "tbodygyrojerkstdz" -0.796816516614173
24 "LAYING" "tbodyaccmagmean" -0.620032665162467
24 "LAYING" "tbodyaccmagstd" -0.650862147810236
24 "LAYING" "tgravityaccmagmean" -0.620032665162467
24 "LAYING" "tgravityaccmagstd" -0.650862147810236
24 "LAYING" "tbodyaccjerkmagmean" -0.713667423769029
24 "LAYING" "tbodyaccjerkmagstd" -0.689391189346457
24 "LAYING" "tbodygyromagmean" -0.682447212750656
24 "LAYING" "tbodygyromagstd" -0.742983126606299
24 "LAYING" "tbodygyrojerkmagmean" -0.791646550787402
24 "LAYING" "tbodygyrojerkmagstd" -0.788997850813648
24 "LAYING" "fbodyaccmeanx" -0.707613779580052
24 "LAYING" "fbodyaccmeany" -0.611509042586877
24 "LAYING" "fbodyaccmeanz" -0.65585899482231
24 "LAYING" "fbodyaccstdx" -0.664356691751496
24 "LAYING" "fbodyaccstdy" -0.594676790059055
24 "LAYING" "fbodyaccstdz" -0.655360521446194
24 "LAYING" "fbodyaccmeanfreqx" -0.263352298517585
24 "LAYING" "fbodyaccmeanfreqy" -0.0176079240963255
24 "LAYING" "fbodyaccmeanfreqz" 0.0812580797481102
24 "LAYING" "fbodyaccjerkmeanx" -0.752245372493438
24 "LAYING" "fbodyaccjerkmeany" -0.703641614506562
24 "LAYING" "fbodyaccjerkmeanz" -0.719655747391076
24 "LAYING" "fbodyaccjerkstdx" -0.751378154304462
24 "LAYING" "fbodyaccjerkstdy" -0.688280461860892
24 "LAYING" "fbodyaccjerkstdz" -0.751628687821522
24 "LAYING" "fbodyaccjerkmeanfreqx" -0.0570423475325459
24 "LAYING" "fbodyaccjerkmeanfreqy" -0.23113163252252
24 "LAYING" "fbodyaccjerkmeanfreqz" -0.13977119240315
24 "LAYING" "fbodygyromeanx" -0.722607377748032
24 "LAYING" "fbodygyromeany" -0.753710479580053
24 "LAYING" "fbodygyromeanz" -0.70948857687664
24 "LAYING" "fbodygyrostdx" -0.794063529133858
24 "LAYING" "fbodygyrostdy" -0.771969808976378
24 "LAYING" "fbodygyrostdz" -0.735749934304462
24 "LAYING" "fbodygyromeanfreqx" -0.0501078590267979
24 "LAYING" "fbodygyromeanfreqy" -0.0975347609866142
24 "LAYING" "fbodygyromeanfreqz" -0.0556407394121785
24 "LAYING" "fbodyaccmagmean" -0.650121872273806
24 "LAYING" "fbodyaccmagstd" -0.705928425819685
24 "LAYING" "fbodyaccmagmeanfreq" 0.0236300571840945
24 "LAYING" "fbodybodyaccjerkmagmean" -0.696845583388451
24 "LAYING" "fbodybodyaccjerkmagstd" -0.682447145993307
24 "LAYING" "fbodybodyaccjerkmagmeanfreq" 0.198422013108136
24 "LAYING" "fbodybodygyromagmean" -0.754131617480315
24 "LAYING" "fbodybodygyromagstd" -0.782076276167979
24 "LAYING" "fbodybodygyromagmeanfreq" 0.0194486014291864
24 "LAYING" "fbodybodygyrojerkmagmean" -0.795019165380577
24 "LAYING" "fbodybodygyrojerkmagstd" -0.796157264514436
24 "LAYING" "fbodybodygyrojerkmagmeanfreq" 0.161739608926982
25 "STANDING" "tbodyaccmeanx" 0.275301467772127
25 "STANDING" "tbodyaccmeany" -0.0193221769314914
25 "STANDING" "tbodyaccmeanz" -0.10962903098044
25 "STANDING" "tbodyaccstdx" -0.716264537547677
25 "STANDING" "tbodyaccstdy" -0.531421035602689
25 "STANDING" "tbodyaccstdz" -0.64709556105868
25 "STANDING" "tgravityaccmeanx" 0.672386622127139
25 "STANDING" "tgravityaccmeany" 0.0471601427530562
25 "STANDING" "tgravityaccmeanz" 0.239226040930391
25 "STANDING" "tgravityaccstdx" -0.950017091344743
25 "STANDING" "tgravityaccstdy" -0.901088770963325
25 "STANDING" "tgravityaccstdz" -0.880682330706602
25 "STANDING" "tbodyaccjerkmeanx" 0.0817657442063814
25 "STANDING" "tbodyaccjerkmeany" 0.00638633884442543
25 "STANDING" "tbodyaccjerkmeanz" -0.010346171499489
25 "STANDING" "tbodyaccjerkstdx" -0.79682335007335
25 "STANDING" "tbodyaccjerkstdy" -0.722502919364303
25 "STANDING" "tbodyaccjerkstdz" -0.860669382640587
25 "STANDING" "tbodygyromeanx" -0.00298151164792176
25 "STANDING" "tbodygyromeany" -0.083900354157824
25 "STANDING" "tbodygyromeanz" 0.0993606079900489
25 "STANDING" "tbodygyrostdx" -0.683131970775061
25 "STANDING" "tbodygyrostdy" -0.752261013276284
25 "STANDING" "tbodygyrostdz" -0.74741022
25 "STANDING" "tbodygyrojerkmeanx" -0.108263884562298
25 "STANDING" "tbodygyrojerkmeany" -0.0389884753435208
25 "STANDING" "tbodygyrojerkmeanz" -0.0555782223647433
25 "STANDING" "tbodygyrojerkstdx" -0.768682473178484
25 "STANDING" "tbodygyrojerkstdy" -0.902628080757946
25 "STANDING" "tbodygyrojerkstdz" -0.831848667286064
25 "STANDING" "tbodyaccmagmean" -0.583377749713936
25 "STANDING" "tbodyaccmagstd" -0.659015505611247
25 "STANDING" "tgravityaccmagmean" -0.583377749713936
25 "STANDING" "tgravityaccmagstd" -0.659015505611247
25 "STANDING" "tbodyaccjerkmagmean" -0.783445354474328
25 "STANDING" "tbodyaccjerkmagstd" -0.780451867848411
25 "STANDING" "tbodygyromagmean" -0.625733064258924
25 "STANDING" "tbodygyromagstd" -0.68515279467066
25 "STANDING" "tbodygyrojerkmagmean" -0.849630706259169
25 "STANDING" "tbodygyrojerkmagstd" -0.872776184449878
25 "STANDING" "fbodyaccmeanx" -0.748416509682152
25 "STANDING" "fbodyaccmeany" -0.600027697242054
25 "STANDING" "fbodyaccmeanz" -0.738509947579462
25 "STANDING" "fbodyaccstdx" -0.705223686579951
25 "STANDING" "fbodyaccstdy" -0.529064652290954
25 "STANDING" "fbodyaccstdz" -0.630224637674572
25 "STANDING" "fbodyaccmeanfreqx" -0.306657190525183
25 "STANDING" "fbodyaccmeanfreqy" -0.108650116189389
25 "STANDING" "fbodyaccmeanfreqz" -0.0744502098628851
25 "STANDING" "fbodyaccjerkmeanx" -0.804144642836186
25 "STANDING" "fbodyaccjerkmeany" -0.740570312249389
25 "STANDING" "fbodyaccjerkmeanz" -0.849504849486553
25 "STANDING" "fbodyaccjerkstdx" -0.807712525721271
25 "STANDING" "fbodyaccjerkstdy" -0.721707668572127
25 "STANDING" "fbodyaccjerkstdz" -0.870541516210269
25 "STANDING" "fbodyaccjerkmeanfreqx" -0.110793009529829
25 "STANDING" "fbodyaccjerkmeanfreqy" -0.347751351072054
25 "STANDING" "fbodyaccjerkmeanfreqz" -0.235707422494548
25 "STANDING" "fbodygyromeanx" -0.672197763601467
25 "STANDING" "fbodygyromeany" -0.81313379207824
25 "STANDING" "fbodygyromeanz" -0.746832213594132
25 "STANDING" "fbodygyrostdx" -0.690398481943765
25 "STANDING" "fbodygyrostdy" -0.723584437530562
25 "STANDING" "fbodygyrostdz" -0.771208929095355
25 "STANDING" "fbodygyromeanfreqx" -0.207601176327873
25 "STANDING" "fbodygyromeanfreqy" -0.349146931885306
25 "STANDING" "fbodygyromeanfreqz" -0.135139739853178
25 "STANDING" "fbodyaccmagmean" -0.69501971
25 "STANDING" "fbodyaccmagstd" -0.695367928718826
25 "STANDING" "fbodyaccmagmeanfreq" -0.0426423613907335
25 "STANDING" "fbodybodyaccjerkmagmean" -0.779190075892421
25 "STANDING" "fbodybodyaccjerkmagstd" -0.783547229755501
25 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.168222731255721
25 "STANDING" "fbodybodygyromagmean" -0.754236109755501
25 "STANDING" "fbodybodygyromagstd" -0.697213120366748
25 "STANDING" "fbodybodygyromagmeanfreq" -0.220820330447482
25 "STANDING" "fbodybodygyrojerkmagmean" -0.875970674743276
25 "STANDING" "fbodybodygyrojerkmagstd" -0.877714953691932
25 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.0471482866507579
26 "STANDING" "tbodyaccmeanx" 0.2730365808625
26 "STANDING" "tbodyaccmeany" -0.0161687277463495
26 "STANDING" "tbodyaccmeanz" -0.107637894928571
26 "STANDING" "tbodyaccstdx" -0.623101031168367
26 "STANDING" "tbodyaccstdy" -0.585967142418112
26 "STANDING" "tbodyaccstdz" -0.70498062744898
26 "STANDING" "tgravityaccmeanx" 0.615123534668367
26 "STANDING" "tgravityaccmeany" 0.10870478277551
26 "STANDING" "tgravityaccmeanz" 0.234107010472449
26 "STANDING" "tgravityaccstdx" -0.96781789994898
26 "STANDING" "tgravityaccstdy" -0.959713562227041
26 "STANDING" "tgravityaccstdz" -0.955643363545918
26 "STANDING" "tbodyaccjerkmeanx" 0.0808743261341837
26 "STANDING" "tbodyaccjerkmeany" 0.00767709978181122
26 "STANDING" "tbodyaccjerkmeanz" -0.00724891943768878
26 "STANDING" "tbodyaccjerkstdx" -0.682815652993112
26 "STANDING" "tbodyaccjerkstdy" -0.678386582086227
26 "STANDING" "tbodyaccjerkstdz" -0.778349460841837
26 "STANDING" "tbodygyromeanx" -0.020659932105102
26 "STANDING" "tbodygyromeany" -0.0827415060904082
26 "STANDING" "tbodygyromeanz" 0.0917853294044643
26 "STANDING" "tbodygyrostdx" -0.766673970339286
26 "STANDING" "tbodygyrostdy" -0.800675471045918
26 "STANDING" "tbodygyrostdz" -0.703347205619898
26 "STANDING" "tbodygyrojerkmeanx" -0.0988125627461224
26 "STANDING" "tbodygyrojerkmeany" -0.040476400288852
26 "STANDING" "tbodygyrojerkmeanz" -0.0558282743354031
26 "STANDING" "tbodygyrojerkstdx" -0.732321370690816
26 "STANDING" "tbodygyrojerkstdy" -0.836112175331633
26 "STANDING" "tbodygyrojerkstdz" -0.773101524821429
26 "STANDING" "tbodyaccmagmean" -0.600932264175765
26 "STANDING" "tbodyaccmagstd" -0.620355788665816
26 "STANDING" "tgravityaccmagmean" -0.600932264175765
26 "STANDING" "tgravityaccmagstd" -0.620355788665816
26 "STANDING" "tbodyaccjerkmagmean" -0.694917859209184
26 "STANDING" "tbodyaccjerkmagstd" -0.677426336392347
26 "STANDING" "tbodygyromagmean" -0.694597662936224
26 "STANDING" "tbodygyromagstd" -0.751833690215051
26 "STANDING" "tbodygyrojerkmagmean" -0.798325916709184
26 "STANDING" "tbodygyrojerkmagstd" -0.818279112908163
26 "STANDING" "fbodyaccmeanx" -0.65109030186199
26 "STANDING" "fbodyaccmeany" -0.610425833240306
26 "STANDING" "fbodyaccmeanz" -0.724046087155612
26 "STANDING" "fbodyaccstdx" -0.61349959767602
26 "STANDING" "fbodyaccstdy" -0.600274809826275
26 "STANDING" "fbodyaccstdz" -0.718490475765306
26 "STANDING" "fbodyaccmeanfreqx" -0.222545825808673
26 "STANDING" "fbodyaccmeanfreqy" 0.0360382137913265
26 "STANDING" "fbodyaccmeanfreqz" 0.142429401875406
26 "STANDING" "fbodyaccjerkmeanx" -0.699413168295663
26 "STANDING" "fbodyaccjerkmeany" -0.696726473912755
26 "STANDING" "fbodyaccjerkmeanz" -0.76956529125
26 "STANDING" "fbodyaccjerkstdx" -0.694314518927551
26 "STANDING" "fbodyaccjerkstdy" -0.6803580612
26 "STANDING" "fbodyaccjerkstdz" -0.78604912494898
26 "STANDING" "fbodyaccjerkmeanfreqx" -0.0238396622303571
26 "STANDING" "fbodyaccjerkmeanfreqy" -0.168914575347832
26 "STANDING" "fbodyaccjerkmeanfreqz" -0.0850462848380867
26 "STANDING" "fbodygyromeanx" -0.703109561068878
26 "STANDING" "fbodygyromeany" -0.799353075357143
26 "STANDING" "fbodygyromeanz" -0.689404846813776
26 "STANDING" "fbodygyrostdx" -0.78740310059949
26 "STANDING" "fbodygyrostdy" -0.803635337372449
26 "STANDING" "fbodygyrostdz" -0.735942384438775
26 "STANDING" "fbodygyromeanfreqx" -0.0167778610493112
26 "STANDING" "fbodygyromeanfreqy" -0.0997774465610969
26 "STANDING" "fbodygyromeanfreqz" 0.00293652401732143
26 "STANDING" "fbodyaccmagmean" -0.6317569828625
26 "STANDING" "fbodyaccmagstd" -0.673917799546684
26 "STANDING" "fbodyaccmagmeanfreq" 0.0883286687093878
26 "STANDING" "fbodybodyaccjerkmagmean" -0.679278323637755
26 "STANDING" "fbodybodyaccjerkmagstd" -0.678025758312755
26 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.180460663889796
26 "STANDING" "fbodybodygyromagmean" -0.770504884821429
26 "STANDING" "fbodybodygyromagstd" -0.782624320831633
26 "STANDING" "fbodybodygyromagmeanfreq" -0.0121587278753342
26 "STANDING" "fbodybodygyrojerkmagmean" -0.823865297193878
26 "STANDING" "fbodybodygyrojerkmagstd" -0.823991408418367
26 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.147533706980564
27 "LAYING" "tbodyaccmeanx" 0.277798919328859
27 "LAYING" "tbodyaccmeany" -0.0169386590334393
27 "LAYING" "tbodyaccmeanz" -0.112273368370134
27 "LAYING" "tbodyaccstdx" -0.574783321550336
27 "LAYING" "tbodyaccstdy" -0.541012892132886
27 "LAYING" "tbodyaccstdz" -0.60815876533557
27 "LAYING" "tgravityaccmeanx" 0.585139591107383
27 "LAYING" "tgravityaccmeany" 0.0234793061308725
27 "LAYING" "tgravityaccmeanz" 0.120613102375168
27 "LAYING" "tgravityaccstdx" -0.971679845234899
27 "LAYING" "tgravityaccstdy" -0.969891146979866
27 "LAYING" "tgravityaccstdz" -0.956568824597315
27 "LAYING" "tbodyaccjerkmeanx" 0.076859186338255
27 "LAYING" "tbodyaccjerkmeany" 0.0051839851588557
27 "LAYING" "tbodyaccjerkmeanz" -0.00554795896677852
27 "LAYING" "tbodyaccjerkstdx" -0.624308492209396
27 "LAYING" "tbodyaccjerkstdy" -0.593582093143792
27 "LAYING" "tbodyaccjerkstdz" -0.729557309630873
27 "LAYING" "tbodygyromeanx" -0.0683332171546644
27 "LAYING" "tbodygyromeany" -0.0496441313538255
27 "LAYING" "tbodygyromeanz" 0.116262252263758
27 "LAYING" "tbodygyrostdx" -0.745669027144295
27 "LAYING" "tbodygyrostdy" -0.754439610369128
27 "LAYING" "tbodygyrostdz" -0.594631679097315
27 "LAYING" "tbodygyrojerkmeanx" -0.0873862322442852
27 "LAYING" "tbodygyrojerkmeany" -0.0464751059848658
27 "LAYING" "tbodygyrojerkmeanz" -0.0600793214
27 "LAYING" "tbodygyrojerkstdx" -0.776155496711409
27 "LAYING" "tbodygyrojerkstdy" -0.796468156174497
27 "LAYING" "tbodygyrojerkstdz" -0.727982409261745
27 "LAYING" "tbodyaccmagmean" -0.535726883050671
27 "LAYING" "tbodyaccmagstd" -0.600445866154362
27 "LAYING" "tgravityaccmagmean" -0.535726883050671
27 "LAYING" "tgravityaccmagstd" -0.600445866154362
27 "LAYING" "tbodyaccjerkmagmean" -0.626287365461409
27 "LAYING" "tbodyaccjerkmagstd" -0.618887250102013
27 "LAYING" "tbodygyromagmean" -0.622646577775503
27 "LAYING" "tbodygyromagstd" -0.697498265308054
27 "LAYING" "tbodygyrojerkmagmean" -0.778275050167785
27 "LAYING" "tbodygyrojerkmagstd" -0.796244747537248
27 "LAYING" "fbodyaccmeanx" -0.600641532119463
27 "LAYING" "fbodyaccmeany" -0.553874359468121
27 "LAYING" "fbodyaccmeanz" -0.646548247644295
27 "LAYING" "fbodyaccstdx" -0.566781295338926
27 "LAYING" "fbodyaccstdy" -0.565176644248322
27 "LAYING" "fbodyaccstdz" -0.620141790812081
27 "LAYING" "fbodyaccmeanfreqx" -0.216131719939933
27 "LAYING" "fbodyaccmeanfreqy" 0.0858186568151678
27 "LAYING" "fbodyaccmeanfreqz" 0.128265826486913
27 "LAYING" "fbodyaccjerkmeanx" -0.641991780991611
27 "LAYING" "fbodyaccjerkmeany" -0.618436710858725
27 "LAYING" "fbodyaccjerkmeanz" -0.711004343278523
27 "LAYING" "fbodyaccjerkstdx" -0.63962383364094
27 "LAYING" "fbodyaccjerkstdy" -0.594512488954698
27 "LAYING" "fbodyaccjerkstdz" -0.746736746744966
27 "LAYING" "fbodyaccjerkmeanfreqx" -0.0750278092104698
27 "LAYING" "fbodyaccjerkmeanfreqy" -0.148034757114094
27 "LAYING" "fbodyaccjerkmeanfreqz" -0.108827197161409
27 "LAYING" "fbodygyromeanx" -0.711546673275168
27 "LAYING" "fbodygyromeany" -0.745557413412416
27 "LAYING" "fbodygyromeanz" -0.630494529231544
27 "LAYING" "fbodygyrostdx" -0.758703337557047
27 "LAYING" "fbodygyrostdy" -0.763234809362416
27 "LAYING" "fbodygyrostdz" -0.623261741473154
27 "LAYING" "fbodygyromeanfreqx" -0.102116029167047
27 "LAYING" "fbodygyromeanfreqy" -0.0189862452485906
27 "LAYING" "fbodygyromeanfreqz" -0.0197633805593792
27 "LAYING" "fbodyaccmagmean" -0.585787631892617
27 "LAYING" "fbodyaccmagstd" -0.672092417700336
27 "LAYING" "fbodyaccmagmeanfreq" 0.176607223706242
27 "LAYING" "fbodybodyaccjerkmagmean" -0.609647345982886
27 "LAYING" "fbodybodyaccjerkmagstd" -0.633580675552349
27 "LAYING" "fbodybodyaccjerkmagmeanfreq" 0.214336221197315
27 "LAYING" "fbodybodygyromagmean" -0.735008737516779
27 "LAYING" "fbodybodygyromagstd" -0.726661203895973
27 "LAYING" "fbodybodygyromagmeanfreq" 0.0282875910536577
27 "LAYING" "fbodybodygyrojerkmagmean" -0.796725772701342
27 "LAYING" "fbodybodygyrojerkmagstd" -0.810137398130872
27 "LAYING" "fbodybodygyrojerkmagmeanfreq" 0.183050823624698
27 "STANDING" "tbodyaccmeanx" 0.275223067435897
27 "STANDING" "tbodyaccmeany" -0.0162554117217949
